ID,timestamp,cpu_type,cpu_limit,ram_limit,cpu_usage,ram_usage,num_req,conc_lvl,latency
3223,2022-03-11 00:43:29,Intel Xeon Platinum 8352V,0.2,512M,0.201864,70619136.0,700,101,74820000
43533,2021-11-10 13:56:45,Intel Xeon Gold 6328H,0.5,66M,0.357475,58798080.0,300,51,5626000
8457,2021-11-03 14:42:27,Intel Xeon Gold 5317,1.0,90M,0.33016,63647744.0,900,91,9423000
21313,2022-03-19 05:37:34,Intel Core i7-11700T,0.5,128M,0.0,8384512.0,100,1,48000
39084,2022-03-17 03:43:52,Intel Xeon Platinum 8358,0.6,256M,0.017475,40218624.0,100,21,2061000
15512,2021-11-03 21:41:45,Intel Xeon Gold 6314U,1.0,70M,0.314242,61071360.0,600,81,8356000
1927,2022-03-07 12:17:33,Intel Xeon Silver 4310,0.2,640M,0.195186,66617344.0,700,51,8529000
47172,2022-03-18 19:17:18,AMD Ryzen 7 5800HS,1.6,256M,0.204823,46174208.0,900,11,1069000
50012,2022-03-17 14:54:25,Intel Xeon Gold 6338N,1.8,1024M,0.170496,50987008.0,700,11,1003000
52114,2021-11-13 19:57:19,Intel Core i7-11700K,4.0,71M,0.544952,62521344.0,700,11,1028000
8058,2022-03-18 16:44:29,Intel Xeon Gold 5320H,1.8,384M,0.156642,48803840.0,400,21,1932000
10483,2022-03-18 19:29:54,Intel Pentium Gold G6405T,1.6,128M,0.211832,49008640.0,1000,31,3026000
54719,2022-03-18 03:55:26,AMD Ryzen 7 5800HS,0.5,512M,0.105967,50204672.0,700,51,5040000
45076,2021-10-27 00:44:49,Intel Xeon Gold 6328H,0.5,350M,0.183585,56332288.0,100,91,8237000
5690,2021-10-29 00:48:34,Intel Xeon Gold 5320T,3.0,100M,0.428566,57839616.0,1000,31,3031000
40292,2022-03-17 07:00:16,Intel Core i5-11600K,0.3,640M,0.113443,47988736.0,300,41,4005000
1601,2022-03-16 15:44:52,Intel Xeon Gold 6326,1.8,640M,0.038054,50864128.0,200,1,36000
38438,2021-11-12 23:19:18,Intel Xeon Platinum 8380,2.0,68M,0.0,9400320.0,100,1,40000
34359,2022-03-16 18:04:07,AMD EPYC 7443,1.6,896M,0.1812,49565696.0,600,31,2959000
25090,2021-11-10 22:52:49,Intel Core i7-11700,2.5,74M,0.353321,63361024.0,600,1,42000
22720,2022-03-04 16:31:49,Intel Core i9-11900F,0.1,256M,0.059341,52305920.0,100,71,15750000
3244,2022-03-18 16:47:31,Intel Xeon Platinum 8380HL,1.8,640M,0.132666,51228672.0,500,1,37000
22327,2022-03-17 12:32:48,Intel Xeon Gold 5320H,2.0,768M,0.028239,47587328.0,200,1,37000
36900,2022-03-19 03:34:11,Intel Core i9-11900T,0.7,768M,0.0,9031680.0,100,1,32000
34307,2022-03-19 03:06:08,AMD EPYC 7313P,0.8,256M,0.119066,50257920.0,800,1,32000
57740,2021-11-14 04:18:16,Intel Core i9-11900K,2.5,65M,0.3771,59793408.0,600,11,953000
3962,2021-11-15 03:35:18,Intel Xeon Platinum 8352S,3.5,75M,0.0,35778560.0,100,11,1074000
46378,2021-11-11 05:28:26,Intel Xeon Gold 6330,1.0,69M,0.360519,60923904.0,1000,81,7648000
11818,2021-11-15 00:50:19,Intel Xeon Gold 6330,3.0,65M,0.104367,46383104.0,100,81,8008000
52293,2021-11-09 18:17:09,Intel Xeon Gold 6326,0.5,73M,0.333667,55558144.0,200,51,7663000
10022,2021-11-14 01:52:38,Intel Core i5-11500,2.5,66M,0.097551,49819648.0,100,81,8633000
39085,2022-03-17 19:11:10,Intel Xeon Gold 5320H,1.4,768M,0.193704,52310016.0,900,31,2974000
55501,2022-03-19 02:43:57,Intel Pentium Gold G6405T,0.8,384M,0.204551,49168384.0,400,21,1979000
1304,2021-11-13 12:03:42,Intel Xeon Gold 5320,2.5,73M,0.0,7081984.0,100,1,36000
3019,2022-03-17 15:37:02,Intel Pentium Gold G6605,1.7,128M,0.143919,47017984.0,400,21,1997000
14546,2022-03-18 22:25:17,Intel Core i3-10305,1.3,512M,0.288724,47427584.0,1000,11,1015000
34001,2022-03-16 18:12:41,AMD EPYC 7543P,1.6,640M,0.133432,52002816.0,700,41,4040000
11992,2022-03-04 23:34:59,Intel Xeon Gold 6348,0.1,256M,0.100489,69214208.0,800,61,28244000
51653,2022-03-16 17:39:38,Intel Xeon Gold 5318H,1.7,1024M,0.092876,51232768.0,1000,41,4146000
15918,2021-11-14 09:07:10,AMD EPYC 75F3,3.0,74M,0.346033,62451712.0,700,81,7850000
34750,2022-03-16 22:43:23,Intel Xeon Gold 5320H,1.1,640M,0.031163,55128064.0,100,51,5498000
58315,2022-03-17 01:07:49,Intel Core i3-10305,0.9,896M,0.177788,49442816.0,700,11,1124000
424,2022-03-19 01:04:54,AMD EPYC 7453,1.0,256M,0.123616,54362112.0,700,51,4702000
13187,2022-03-18 02:51:59,Intel Xeon Gold 6312U,0.6,896M,0.161572,49143808.0,700,31,2999000
13083,2022-03-18 18:59:39,Intel Core i5-11600T,1.6,1024M,0.115982,51990528.0,700,1,38000
43464,2022-03-16 16:26:58,Intel Core i7-11700KF,1.8,640M,0.141973,51363840.0,900,21,2234000
4118,2022-03-17 16:18:18,Intel Xeon Gold 6354,1.7,384M,0.211576,53968896.0,1000,11,1107000
27648,2022-03-07 18:37:45,Intel Core i7-11700,0.1,384M,0.092869,59027456.0,200,1,798000
33577,2021-11-11 18:24:52,AMD EPYC 74F3,1.5,72M,0.117144,49913856.0,100,91,8785000
24274,2021-11-11 23:49:21,Intel Xeon Silver 4314,1.5,69M,0.0,30605312.0,100,11,961000
28517,2021-11-11 11:04:39,Intel Pentium Gold G6405,1.0,65M,0.258396,51507200.0,200,81,7605000
32171,2021-10-28 17:53:31,Intel Xeon Platinum 8368Q,2.5,100M,0.358325,55984128.0,500,51,5238000
55291,2021-11-10 09:17:52,Intel Xeon Platinum 8376H,1.5,74M,0.293116,57417728.0,200,11,1159000
45590,2021-10-27 15:27:52,Intel Xeon Gold 5318N,0.5,150M,0.415261,65212416.0,300,101,14616000
54047,2021-11-11 05:10:32,AMD Ryzen 5 5500U,1.0,69M,0.34944,61874176.0,900,81,7547000
19725,2022-03-18 14:38:42,AMD EPYC 75F3,2.0,384M,0.072016,50036736.0,200,41,4096000
11252,2021-11-06 21:22:44,Intel Core i7-11700T,4.0,80M,0.348033,58695680.0,600,61,6004000
39514,2022-03-17 05:57:23,Intel Core i5-11600T,0.4,896M,0.134769,50147328.0,400,1,84000
45531,2022-03-17 06:56:46,Intel Xeon Gold 6338T,0.3,384M,0.082113,49516544.0,200,51,5167000
1208,2021-11-10 20:29:47,AMD Ryzen 7 5800H,2.5,75M,0.0,37265408.0,100,11,975000
23867,2021-11-11 11:14:42,AMD EPYC 7343,2.5,67M,0.309855,57475072.0,400,1,39000
49206,2022-03-18 22:36:17,AMD EPYC 7413,1.2,896M,0.072672,49139712.0,200,21,2152000
35895,2022-03-17 05:06:50,Intel Core i5-11400T,0.5,512M,0.161107,48263168.0,600,21,2044000
39566,2022-03-11 02:05:10,AMD EPYC 74F3,0.2,512M,0.201614,69439488.0,800,81,55198000
58552,2021-11-12 10:17:49,AMD Ryzen 9 5980HS,3.0,66M,0.338179,58372096.0,700,1,35000
54770,2021-11-11 12:57:32,Intel Xeon Gold 6346,1.5,75M,0.227852,51204096.0,200,41,3880000
55127,2022-03-18 20:38:47,AMD EPYC 75F3,1.4,640M,0.092142,50757632.0,200,51,4796000
51665,2022-03-11 17:54:48,Intel Core i7-11700KF,1.8,384M,0.11568,50614272.0,1000,41,4125000
14244,2022-03-17 02:37:35,Intel Xeon Platinum 8380H,0.8,896M,0.197108,49278976.0,1000,31,3120000
29617,2021-11-12 17:13:47,Intel Pentium Gold G6405T,2.0,72M,0.369279,60313600.0,1000,101,10196000
1929,2022-03-18 04:17:26,Intel Xeon Gold 6336Y,0.5,512M,0.180968,47177728.0,1000,21,2125000
54250,2022-03-18 15:54:04,Intel Xeon Silver 4316,1.9,1024M,0.146165,49364992.0,600,11,1020000
54943,2021-11-06 01:12:17,Intel Xeon Platinum 8358P,3.5,95M,0.030835,41119744.0,100,21,2079000
57807,2021-11-10 15:22:14,Intel Xeon Gold 5320T,2.0,74M,0.564211,68149248.0,300,71,7439000
49283,2022-03-18 08:37:25,Intel Xeon Platinum 8352M,0.2,512M,0.199986,54181888.0,1000,11,2782000
11780,2022-03-05 20:07:32,Intel Xeon Gold 5318N,0.1,640M,0.096567,52690944.0,300,11,6109000
24401,2022-03-17 05:57:40,AMD EPYC 7643,0.4,128M,0.112401,49934336.0,400,1,89000
25564,2022-03-11 07:39:31,Intel Xeon Platinum 8358,0.3,256M,0.194091,63893504.0,400,11,1073000
2216,2022-03-06 06:35:13,Intel Xeon Silver 4309Y,0.1,640M,0.101051,65568768.0,700,41,17875000
11320,2021-10-27 10:28:53,AMD EPYC 7543,0.5,200M,0.379565,64196608.0,300,81,9979000
22966,2022-03-16 20:43:41,Intel Xeon Gold 5320,1.3,896M,0.024092,50475008.0,200,1,37000
30118,2022-03-17 23:41:15,Intel Xeon Platinum 8368,0.9,768M,0.140456,51458048.0,500,51,4826000
16314,2021-11-10 12:09:17,AMD EPYC 7313P,1.5,67M,0.493874,65294336.0,200,21,2204000
22110,2021-11-13 15:01:39,AMD Ryzen 7 5700G,4.0,73M,0.331664,58617856.0,200,21,1874000
1847,2022-03-06 02:58:32,Intel Xeon Gold 5318S,0.1,640M,0.10108,62877696.0,900,21,8593000
881,2021-11-12 22:53:40,Intel Core i7-11700T,2.0,69M,0.405851,59301888.0,900,81,8204000
15615,2022-03-19 05:11:09,Intel Xeon Platinum 8352S,0.6,512M,0.232067,51851264.0,800,11,1063000
34956,2022-03-16 16:34:08,AMD Ryzen 7 5800H,1.8,768M,0.174248,51056640.0,1000,11,1052000
47871,2022-03-16 19:44:13,Intel Core i3-10105,1.4,896M,0.04041,50728960.0,200,11,1075000
17330,2021-10-28 23:45:45,Intel Xeon Silver 4316,3.0,100M,0.392336,55914496.0,600,41,4077000
2781,2022-03-18 23:14:11,AMD Ryzen 7 5800H,1.2,128M,0.177147,50429952.0,900,1,43000
37324,2022-03-17 18:26:50,Intel Xeon Gold 6348,1.4,256M,0.015619,45805568.0,100,31,3266000
49982,2021-11-06 12:01:04,AMD EPYC 7763,3.5,70M,0.324198,63664128.0,800,1,42000
53345,2021-10-28 15:40:27,Intel Xeon Platinum 8376HL,2.5,150M,0.305236,53850112.0,300,41,4027000
18561,2021-11-14 23:20:50,AMD EPYC 7513,3.0,66M,0.319519,56061952.0,500,21,1979000
2560,2022-03-16 18:52:13,Intel Xeon Gold 6328H,1.5,128M,0.127538,50466816.0,400,21,2062000
28394,2022-03-09 14:15:11,Intel Xeon Gold 6348,0.1,896M,0.10082,50831360.0,200,31,55298000
9551,2021-11-15 23:19:11,Intel Core i5-11500T,4.0,75M,0.0,34844672.0,100,1,36000
530,2021-11-14 00:07:14,Intel Xeon Platinum 8358P,2.5,67M,0.397279,53678080.0,400,51,4896000
27265,2021-11-13 08:26:13,Intel Xeon Gold 6312U,3.5,66M,0.357684,59592704.0,600,91,8781000
36008,2022-03-19 01:18:40,Intel Core i7-11700F,1.0,768M,0.229393,51949568.0,900,31,3016000
5612,2022-03-17 15:50:53,Intel Core i9-11900T,1.7,768M,0.124436,50839552.0,600,51,5082000
23022,2022-03-19 06:52:08,Intel Core i3-10305T,0.4,1024M,0.134099,46395392.0,400,31,3182000
47040,2021-11-11 13:10:14,AMD EPYC 7543P,1.5,75M,0.338726,61186048.0,400,31,2815000
33677,2021-11-16 16:48:48,Intel Core i5-11600T,4.0,66M,0.29214,59904000.0,800,1,36000
18146,2022-03-16 15:34:15,Intel Xeon Gold 6342,1.9,640M,0.177334,50569216.0,1000,11,1069000
51815,2022-03-17 04:32:00,AMD EPYC 7543,0.6,768M,0.118255,52174848.0,900,41,4090000
45040,2021-10-28 13:40:23,Intel Core i5-11600T,2.5,200M,0.0,35475456.0,100,11,1117000
41744,2022-03-11 09:51:59,Intel Xeon Gold 6338T,0.4,256M,0.166259,55877632.0,300,71,7539000
47665,2022-03-16 21:42:46,AMD EPYC 7313P,1.2,768M,0.019311,46440448.0,100,41,3680000
52500,2021-11-13 02:53:23,Intel Xeon Platinum 8358P,2.0,67M,0.411452,56283136.0,900,51,5222000
20064,2022-03-05 19:51:25,Intel Xeon Silver 4310,0.1,640M,0.093453,57032704.0,200,51,18586000
9635,2021-11-05 17:49:00,AMD EPYC 7313P,3.0,85M,0.379088,61931520.0,600,21,1998000
15062,2022-03-18 03:27:02,Intel Core i7-11700K,0.5,512M,0.072458,45113344.0,200,41,3758000
30441,2021-11-13 12:56:08,Intel Core i7-11700,4.0,74M,0.131106,54337536.0,100,81,8359000
48135,2021-11-11 09:27:20,Intel Xeon Gold 6338N,2.5,68M,0.332007,59564032.0,400,21,1846000
1833,2022-03-16 21:52:26,AMD EPYC 7313,1.2,128M,0.108234,47652864.0,400,31,2948000
4753,2021-10-28 07:29:53,Intel Xeon Silver 4309Y,1.5,100M,0.319803,60780544.0,900,51,4967000
13691,2021-11-11 02:22:54,AMD Ryzen 3 5300G,2.5,72M,0.374579,54263808.0,500,31,2906000
27547,2021-11-04 19:51:21,Intel Xeon Silver 4316,2.0,80M,0.32965,60534784.0,500,71,7356000
4872,2022-03-11 17:59:24,Intel Xeon Platinum 8368Q,1.9,640M,0.026261,41992192.0,100,31,3296000
41826,2022-03-17 14:33:35,Intel Core i3-10305,1.8,128M,0.118525,50065408.0,300,11,1020000
54875,2021-11-15 09:47:22,Intel Xeon Gold 5320,3.5,72M,0.327072,60309504.0,500,71,7368000
1472,2022-03-19 07:58:53,Intel Xeon Gold 5320,0.3,256M,0.130398,51941376.0,400,51,5238000
56490,2021-11-13 09:17:01,AMD EPYC 74F3,2.5,75M,0.729524,60059648.0,800,21,1981000
42922,2021-10-29 02:56:10,AMD Ryzen 7 5800H,3.5,150M,0.051582,44011520.0,100,31,3069000
19943,2021-10-27 22:11:36,Intel Xeon Platinum 8354H,1.0,200M,0.311033,58318848.0,900,71,7060000
55940,2022-03-18 03:36:32,Intel Xeon Gold 5317,0.5,640M,0.156942,48640000.0,400,51,5290000
25247,2022-03-17 19:31:40,Intel Core i7-11700F,1.3,512M,0.101386,50016256.0,300,21,2008000
46692,2021-10-29 11:21:18,AMD EPYC 7413,4.0,100M,0.348655,59047936.0,700,61,6082000
18840,2022-03-05 13:33:11,AMD EPYC 74F3,0.1,512M,0.097429,69533696.0,500,81,34658000
11657,2022-03-18 00:23:19,Intel Xeon Gold 6328HL,0.8,640M,0.0,40431616.0,100,11,1099000
57081,2022-03-16 16:58:30,Intel Core i3-10105T,1.7,896M,0.222491,49098752.0,500,21,2104000
5560,2022-03-07 09:34:12,AMD EPYC 7313,0.2,768M,0.17309,59203584.0,600,31,4169000
13188,2022-03-18 23:44:01,Intel Xeon Platinum 8362,1.1,640M,0.151671,45445120.0,400,31,2849000
43812,2022-03-04 22:11:51,Intel Core i7-11700KF,0.1,128M,0.100436,70008832.0,800,71,30743000
11446,2021-11-12 23:27:51,Intel Core i5-11500T,2.0,68M,0.311601,54317056.0,200,101,9894000
37178,2022-03-16 16:07:35,Intel Xeon Platinum 8352V,1.8,256M,0.09444,52604928.0,600,51,5393000
32579,2021-11-10 23:33:41,Intel Core i3-10105T,2.5,74M,0.337902,63741952.0,800,101,10247000
5136,2022-03-11 16:41:24,Intel Core i3-10105F,1.7,256M,0.180389,48902144.0,900,31,3179000
31452,2022-03-18 05:40:16,AMD Ryzen 7 5800HS,0.3,128M,0.137767,48709632.0,400,31,3023000
43328,2022-03-07 14:25:48,Intel Xeon Platinum 8380H,0.2,768M,0.148613,60207104.0,400,11,1990000
9147,2022-03-18 15:47:00,Intel Core i3-10325,1.9,1024M,0.151768,50384896.0,400,51,4999000
21568,2021-11-12 08:37:36,AMD EPYC 73F3,3.0,67M,0.388825,51335168.0,600,41,3892000
31945,2021-11-14 21:32:04,Intel Xeon Gold 5320,3.0,67M,0.306967,53911552.0,500,71,6870000
34208,2021-11-12 06:28:11,AMD EPYC 7413,1.5,66M,0.351542,59363328.0,800,91,8842000
13714,2022-03-17 19:32:20,AMD EPYC 7763,1.3,768M,0.104553,46436352.0,300,31,2994000
33974,2022-03-17 20:43:16,AMD EPYC 74F3,1.2,640M,0.118257,50032640.0,600,1,34000
48039,2022-03-17 06:55:49,Intel Core i7-11700KF,0.3,512M,0.078935,46694400.0,200,31,3151000
12473,2021-11-13 18:23:48,Intel Pentium Gold G6505T,2.5,70M,0.326192,57798656.0,500,81,8357000
53293,2022-03-18 19:59:19,AMD Ryzen 5 5500U,1.5,256M,0.163564,51445760.0,600,51,5020000
53586,2021-11-11 11:25:21,AMD Ryzen 9 5980HS,1.0,65M,0.360486,52604928.0,500,41,3675000
44711,2022-03-16 23:50:04,Intel Core i5-11500T,1.0,640M,0.106181,50462720.0,400,1,34000
16127,2021-11-12 13:46:08,Intel Core i5-11500,3.5,75M,0.080292,51548160.0,100,71,6523000
45401,2022-03-19 08:26:17,AMD Ryzen 5 5500U,0.3,384M,0.19259,50802688.0,800,31,3021000
56150,2021-11-14 18:09:45,AMD Ryzen 7 5800H,3.0,69M,0.31466,60534784.0,600,101,9935000
12827,2022-03-19 02:49:06,Intel Pentium Gold G6505,0.8,896M,0.16848,46804992.0,500,21,1994000
27245,2021-11-04 07:37:01,Intel Xeon Platinum 8356H,1.5,75M,0.25105,54661120.0,200,71,6883000
50851,2022-03-11 14:20:21,AMD EPYC 7413,1.5,1024M,0.016656,38502400.0,100,11,864000
13479,2022-03-18 20:18:45,AMD EPYC 72F3,1.5,384M,0.225228,47112192.0,900,21,2101000
50465,2022-03-18 15:37:47,Intel Core i9-11900F,1.9,640M,0.06274,46669824.0,200,31,2797000
36475,2021-11-09 22:09:02,Intel Core i5-11400F,0.5,73M,0.471116,69496832.0,600,91,18499000
42936,2022-03-18 19:31:54,AMD Ryzen 9 5900HX,1.6,1024M,0.120444,52932608.0,1000,41,3906000
14724,2021-10-26 18:27:42,Intel Core i3-10105,0.5,500M,0.42163,61886464.0,900,31,4095000
31873,2021-11-11 16:07:59,Intel Core i7-11700K,2.5,65M,0.303056,52191232.0,900,91,8678000
42096,2022-03-16 21:38:24,Intel Xeon Platinum 8352M,1.3,256M,0.101056,51765248.0,1000,41,4093000
49078,2022-03-09 13:42:02,Intel Xeon Gold 6314U,0.1,1024M,0.096678,48861184.0,100,51,74395000
44625,2022-03-18 21:05:43,AMD EPYC 7513,1.4,1024M,0.125033,51531776.0,700,51,4997000
37587,2021-11-14 12:18:40,AMD EPYC 7713P,3.0,72M,0.337416,60280832.0,500,11,982000
16070,2022-03-17 13:08:17,Intel Xeon Gold 6330,2.0,768M,0.167703,51101696.0,800,41,4150000
58227,2022-03-17 23:25:18,Intel Xeon Gold 6314U,0.9,384M,0.028901,51462144.0,200,1,40000
47442,2022-03-18 16:37:53,Intel Xeon Gold 5320H,1.8,256M,0.082347,48406528.0,200,31,2997000
40131,2022-03-11 10:35:14,Intel Core i3-10305T,0.4,512M,0.237321,53821440.0,700,31,3204000
14910,2022-03-19 04:44:03,Intel Core i7-11700F,0.6,128M,0.155547,50638848.0,400,1,52000
24689,2021-11-06 08:45:23,Intel Core i5-11400F,3.5,80M,0.413649,62377984.0,1000,21,2061000
16795,2021-11-09 20:24:44,Intel Xeon Gold 6348H,0.5,71M,0.413174,63389696.0,500,81,9122000
53204,2021-11-10 18:24:45,Intel Xeon Gold 5320,1.0,74M,0.09559,53702656.0,100,81,8336000
31459,2022-03-18 19:39:21,Intel Xeon Gold 6330H,1.5,1024M,0.101349,50315264.0,300,1,39000
4240,2022-03-16 15:36:15,Intel Pentium Gold G6605,1.9,768M,0.230521,48930816.0,1000,21,2068000
31028,2021-11-05 07:47:38,AMD EPYC 7413,2.5,80M,0.314002,57942016.0,500,71,7282000
6466,2021-11-13 01:01:46,Intel Xeon Gold 5320,2.0,68M,0.666972,59858944.0,1000,1,176000
37413,2021-11-08 14:33:48,Intel Xeon Silver 4309Y,0.5,80M,0.426397,67260416.0,400,11,1068000
42730,2022-03-10 04:08:59,AMD EPYC 7313,0.1,1024M,0.10066,63582208.0,700,91,210153000
46344,2021-11-10 12:41:18,Intel Xeon Platinum 8376H,0.5,67M,0.3714,59748352.0,300,71,7531000
24682,2022-03-16 18:29:07,Intel Xeon Gold 6312U,1.6,896M,0.106018,50929664.0,900,41,4048000
52364,2022-03-19 04:38:39,Intel Xeon Platinum 8356H,0.6,256M,0.078637,44638208.0,200,31,2932000
1315,2022-03-18 15:06:29,Intel Pentium Gold G6505T,2.0,512M,0.11498,53633024.0,700,51,5080000
12718,2021-11-12 03:04:26,Intel Xeon Platinum 8358P,3.0,70M,0.313548,62631936.0,600,1,42000
54009,2022-03-17 01:54:27,Intel Xeon Platinum 8368Q,0.8,640M,0.142644,51785728.0,400,51,4996000
9223,2022-03-07 00:09:32,AMD EPYC 7513,0.1,1024M,0.100688,64634880.0,600,41,15785000
45006,2021-11-14 14:08:23,AMD EPYC 7513,3.0,71M,0.332902,57212928.0,500,11,1030000
38514,2022-03-17 01:17:08,Intel Xeon Silver 4310T,0.9,512M,0.182273,48443392.0,800,21,2088000
10352,2021-11-11 12:52:45,Intel Core i7-11700,1.5,75M,0.0,40189952.0,100,11,987000
45058,2022-03-17 23:25:19,AMD Ryzen 7 5700G,0.9,128M,0.030216,49135616.0,200,1,41000
42790,2022-03-11 17:30:59,Intel Xeon Platinum 8354H,1.8,384M,0.247481,49385472.0,800,11,1073000
50854,2022-03-10 19:07:57,Intel Xeon Gold 6330H,0.2,384M,0.172954,51888128.0,100,51,32731000
5719,2021-11-06 15:09:34,AMD EPYC 7643,4.0,95M,0.282707,54444032.0,300,51,5093000
28599,2021-11-06 01:14:00,Intel Core i7-11700KF,3.5,95M,0.084415,54632448.0,100,71,8190000
23368,2021-11-04 09:33:27,Intel Xeon Gold 5317,1.5,70M,0.261601,53780480.0,200,81,8950000
13578,2022-03-16 19:45:11,Intel Xeon Platinum 8358,1.4,768M,0.065422,48717824.0,200,31,2981000
14909,2022-03-17 13:05:14,Intel Xeon Gold 6348H,2.0,384M,0.163326,48914432.0,800,21,1993000
1046,2022-03-11 14:42:56,AMD EPYC 7663,0.1,128M,0.096686,42504192.0,100,21,43291000
17968,2022-03-16 21:54:31,Intel Core i9-11900KF,1.2,128M,0.111654,48840704.0,500,1,36000
46744,2022-03-16 16:21:07,Intel Core i5-11500T,1.8,896M,0.129639,50503680.0,800,41,4207000
15964,2022-03-17 03:03:47,Intel Pentium Gold G6605,0.7,1024M,0.144946,48304128.0,600,21,1939000
39738,2022-03-11 09:37:55,Intel Core i3-10305,0.4,384M,0.020008,41332736.0,100,21,1815000
30345,2022-03-06 06:10:25,AMD Ryzen 7 5700G,0.1,768M,0.100858,58376192.0,700,41,20676000
14941,2022-03-11 08:44:19,AMD EPYC 73F3,0.3,128M,0.131999,61521920.0,800,71,7925000
48194,2022-03-18 23:48:12,Intel Core i5-11400T,1.1,1024M,0.178533,46592000.0,500,21,1978000
35906,2022-03-16 22:27:31,Intel Core i5-11400T,1.2,128M,0.183748,48431104.0,900,31,3092000
56434,2021-11-12 00:11:43,Intel Xeon Platinum 8376H,3.0,72M,0.446172,57008128.0,900,31,2830000
32238,2022-03-06 11:03:44,Intel Xeon Gold 6342,0.1,768M,0.100493,69554176.0,1000,81,32923000
1772,2022-03-17 06:53:22,AMD Ryzen 7 5700G,0.3,1024M,0.027353,46960640.0,100,41,3996000
41983,2022-03-19 01:16:59,Intel Core i5-11600T,1.0,896M,0.208076,47849472.0,900,21,2042000
39636,2022-03-11 10:53:01,Intel Xeon Platinum 8376HL,0.4,768M,0.118692,58609664.0,800,61,6940000
41488,2022-03-17 23:33:27,Intel Xeon Gold 6330H,0.9,384M,0.142035,47771648.0,400,21,1962000
1287,2021-11-04 07:09:37,Intel Xeon Platinum 8376HL,1.5,80M,0.32464,65736704.0,900,101,10505000
3948,2022-03-11 10:00:57,Intel Core i5-11600T,0.4,1024M,0.12758,56475648.0,400,71,7500000
36840,2022-03-11 07:24:03,Intel Xeon Platinum 8380,0.3,384M,0.134226,55136256.0,200,21,2107000
2621,2021-11-14 19:29:14,Intel Xeon Gold 6334,3.0,68M,0.335248,56844288.0,400,11,965000
24536,2022-03-17 23:33:29,Intel Xeon Gold 6326,0.9,896M,0.177366,46919680.0,400,21,1985000
47147,2022-03-18 08:05:54,Intel Xeon Gold 5318H,0.2,1024M,0.195547,58118144.0,800,51,12998000
28428,2022-03-06 14:51:48,Intel Core i7-11700KF,0.2,128M,0.183811,63119360.0,500,1,191000
22984,2022-03-16 22:46:28,Intel Xeon Gold 6328HL,1.1,896M,0.072214,50647040.0,300,1,31000
48935,2021-11-09 07:37:30,Intel Xeon Platinum 8380H,0.5,74M,0.467674,67780608.0,700,91,13201000
23358,2022-03-17 01:48:32,Intel Xeon Gold 5318S,0.8,1024M,0.127147,47341568.0,300,31,3013000
45052,2021-11-10 14:27:12,Intel Xeon Gold 6312U,2.0,75M,0.619674,68931584.0,700,81,8288000
56705,2021-11-04 20:24:09,Intel Xeon Gold 5318S,2.0,80M,0.388804,62230528.0,800,11,1114000
17544,2021-11-11 18:47:20,Intel Xeon Gold 5315Y,1.5,72M,0.362592,59084800.0,500,21,1816000
35006,2022-03-18 02:05:03,Intel Core i5-11500,0.7,256M,0.17901,51302400.0,900,11,1049000
58271,2021-11-15 00:59:07,AMD EPYC 7313,3.0,65M,0.320364,48201728.0,300,51,4886000
1205,2021-11-10 21:34:51,Intel Xeon Gold 6328H,2.5,75M,0.409962,57917440.0,800,41,3860000
45934,2022-03-11 08:52:54,Intel Xeon Platinum 8376HL,0.3,384M,0.200185,64323584.0,900,1,117000
24497,2022-03-16 19:00:52,Intel Xeon Gold 6338N,1.5,256M,0.114977,51773440.0,600,1,38000
47583,2021-11-16 03:07:51,AMD EPYC 74F3,4.0,73M,0.127029,57004032.0,200,1,39000
38804,2022-03-06 06:29:32,Intel Xeon Platinum 8368,0.1,640M,0.101051,63315968.0,700,31,14416000
561,2022-03-18 07:20:05,Intel Xeon Gold 6354,0.2,768M,0.193872,52580352.0,600,11,2884000
33292,2022-03-17 22:25:19,Intel Core i5-11400T,1.0,384M,0.020143,45146112.0,100,41,3977000
25914,2022-03-17 05:36:26,AMD EPYC 75F3,0.5,384M,0.107745,51253248.0,900,51,4998000
51383,2021-11-11 19:04:52,AMD EPYC 7313,1.5,72M,0.345032,59002880.0,600,81,7727000
39706,2022-03-06 11:58:45,Intel Core i9-11900F,0.1,896M,0.066812,44265472.0,100,21,7615000
36566,2021-11-10 05:48:49,Intel Core i5-11600,1.0,64M,0.347492,59654144.0,900,101,11485000
40094,2021-11-03 03:09:42,AMD EPYC 7543P,0.5,80M,0.254409,60186624.0,200,1,96000
29552,2022-03-17 13:13:41,Intel Core i9-11900,2.0,128M,0.189122,49659904.0,900,21,1991000
36740,2022-03-16 16:32:53,AMD EPYC 75F3,1.8,1024M,0.178319,52822016.0,1000,1,37000
53936,2021-11-10 10:45:23,Intel Xeon Gold 6346,0.5,69M,0.462236,65257472.0,800,61,8119000
17246,2022-03-18 16:11:21,Intel Core i3-10305T,1.9,384M,0.198818,49737728.0,800,31,2982000
43947,2021-11-10 21:10:30,Intel Xeon Gold 5318H,2.5,75M,0.359254,59355136.0,600,61,5694000
38706,2022-03-18 04:49:02,AMD EPYC 7313,0.4,640M,0.145533,52113408.0,600,41,3881000
20854,2021-11-03 00:01:18,AMD EPYC 7643,0.5,85M,0.381135,62513152.0,300,71,10661000
9999,2022-03-11 03:57:20,Intel Xeon Gold 5318Y,0.2,128M,0.202073,70836224.0,900,81,63307000
